Id,SalePrice
2735,135915.000328975
2736,139598.11333967044
2737,127729.67460304227
2738,130735.21396684625
2739,167468.9612302569
2740,134924.1112819518
2741,149512.04361237938
2742,147371.08395067838
2743,150722.6337658362
2744,160713.95384913275
2745,136599.87239315023
2746,138127.7643343326
2747,147870.51687858358
2748,120030.75066242016
2749,129383.94467554995
2750,136349.78542422663
2751,136824.1575446222
2752,208915.04965330838
2753,147159.9022575008
2754,207628.52348188526
2755,130178.7896268539
2756,89663.9914934635
2757,58176.39759027121
2758,84069.793735498
2759,166182.00187423447
2760,123785.06756187468
2761,154829.214783432
2762,142798.0209912124
2763,186282.37354851412
2764,148298.26112430127
2765,322180.6578388777
2766,131366.1736669235
2767,88166.30336651519
2768,129889.39940305492
2769,133311.55374412218
2770,137180.07136352593
2771,114341.72361591691
2772,118505.93469322499
2773,171747.46541492624
2774,133628.33155345605
2775,124639.53476721761
2776,139111.66475227926
2777,145708.58598740003
2778,102178.53894414411
2779,123753.94486453503
2780,101426.26032982954
2781,97961.51885977593
2782,91821.82957626379
2783,99159.61119055518
2784,125933.8033001136
2785,131910.2436398658
2786,67245.89332043004
2787,120489.85259422258
2788,74721.08439247089
2789,175439.82278082814
2790,94313.74326736703
2791,114887.08444823997
2792,52819.278037850716
2793,166132.9790129752
2794,97088.31423319748
2795,122208.85271684328
2796,104890.01108950385
2797,183894.24865219582
2798,110716.59609804378
2799,118908.32182229444
2800,64037.99395171859
2801,103407.90064697198
2802,137304.9947350857
2803,159970.81360975653
2804,129323.02031085013
2805,100249.47937135551
2806,79152.17698154844
2807,155969.6653023558
2808,156380.6552997104
2809,142630.5333676148
2810,131540.70430376325
2811,155068.7688523379
2812,151925.61365235216
2813,149431.9640548629
2814,150011.3426843566
2815,98320.01274353148
2816,248190.2782688895
2817,158279.637244125
2818,132340.01455817567
2819,172165.2796421959
2820,141314.27374411665
2821,105455.41719370862
2822,196711.41280914118
2823,288192.98396679724
2824,163929.7112473739
2825,149573.55936808814
2826,133836.0442947366
2827,136034.05214846
2828,215239.8748346697
2829,223314.93138036496
2830,223699.2402322657
2831,173930.09578462577
2832,256765.93087550966
2833,299421.6235234576
2834,208874.03197818933
2835,209547.44401447923
2836,192044.8008083974
2837,157484.96047171706
2838,151469.2711732769
2839,181174.59702766858
2840,200165.02573796883
2841,206205.82626468342
2842,224681.7536767061
2843,144413.83653555592
2844,168324.6827203589
2845,118671.60110573594
2846,208094.36132711664
2847,197807.51019754392
2848,203440.48617196505
2849,196952.89867331786
2850,282144.3532535414
2851,218210.7439886149
2852,227381.8507012145
2853,232190.66969412274
2854,140106.79550429067
2855,195144.07034627345
2856,197871.84898206737
2857,188582.8828605429
2858,198484.74169005148
2859,118494.91683993013
2860,128665.20004650767
2861,124766.5207337587
2862,187391.90060010136
2863,120418.04558554779
2864,227210.03188102442
2865,135578.2899831328
2866,135009.31456240095
2867,97670.72021384366
2868,93950.74326292422
2869,109840.96039178822
2870,126593.41952901514
2871,81183.69204789774
2872,47047.3596809075
2873,96820.2658265411
2874,144301.95384761257
2875,113161.64963246202
2876,157156.0602636915
2877,137928.96448763294
2878,166673.95851055576
2879,138879.44714741924
2880,97880.37592612611
2881,151377.7453120723
2882,179868.91253990776
2883,198944.2507014046
2884,205766.241418699
2885,190613.89559151945
2886,222386.73621400652
2887,95716.60301144977
2888,132704.6904542408
2889,51982.811269152844
2890,76587.83459370547
2891,135854.3976845769
2892,44336.120185231455
2893,80252.27497126389
2894,48788.15750568448
2895,350671.9655065017
2896,301638.1699759718
2897,192957.8524205306
2898,144732.25085432155
2899,222655.946236958
2900,170130.40186787597
2901,198538.97538083344
2902,192061.95987894907
2903,356386.4107247439
2904,352278.4906681453
2905,96754.59069161575
2906,212723.6778861963
2907,106717.3680355864
2908,131720.42372395957
2909,144037.8002678597
2910,78114.24372146848
2911,82822.14339469626
2912,142404.1759721709
2913,83192.82259845512
2914,78864.49008699729
2915,86173.75639995883
2916,80907.74607710511
2917,172089.88091668944
2918,115891.63832931794
2919,216558.88322864694
